stn,time,fkl010z0,fkl010z1,dkl010z0,dkl010z1,fkl010z3
308,2019-06-15 19:10:00,1.6,2.1,144,10000000,2.0
268,2019-06-15 11:20:00,1.4,2.1,17,10000000,2.1
850,2019-06-15 23:10:00,1.3,2.1,108,10000000,2.1
13,2019-06-15 21:30:00,1.0,2.1,18,10000000,2.1
205,2019-06-15 19:40:00,0.9,2.1,41,10000000,2.1
205,2019-06-15 18:40:00,1.1,2.1,66,10000000,2.1
331,2019-06-15 18:40:00,1.2,2.1,192,10000000,2.0
308,2019-06-15 22:00:00,0.8,2.1,327,10000000,2.0
268,2019-06-15 05:10:00,1.7,2.1,313,10000000,2.0
61,2019-06-15 13:50:00,1.0,2.1,224,10000000,2.0
762,2019-06-15 18:20:00,1.1,2.1,139,10000000,2.0
77,2019-06-15 20:10:00,1.4,2.1,319,10000000,2.0
13,2019-06-15 04:30:00,1.3,2.1,12,10000000,2.0
58,2019-06-15 19:20:00,1.4,2.1,274,10000000,2.0
58,2019-06-15 23:10:00,1.3,2.1,2,10000000,1.9
268,2019-06-15 05:00:00,1.7,2.1,325,10000000,2.1
205,2019-06-15 23:40:00,1.1,2.1,68,10000000,1.9
61,2019-06-15 07:30:00,0.9,2.1,317,10000000,2.0
77,2019-06-15 04:00:00,1.3,2.1,155,10000000,2.0
748,2019-06-15 21:40:00,1.1,2.1,100,10000000,2.1
37,2019-06-15 22:30:00,1.2,2.1,157,10000000,2.0
849,2019-06-15 23:10:00,1.3,2.1,333,10000000,2.0
76,2019-06-15 19:00:00,1.6,2.1,324,10000000,2.0
76,2019-06-15 19:20:00,1.4,2.1,232,10000000,2.0
309,2019-06-15 21:10:00,1.1,2.0,263,10000000,2.0
76,2019-06-15 08:40:00,1.1,2.0,239,10000000,1.9
850,2019-06-15 22:10:00,1.0,2.0,143,10000000,2.0
268,2019-06-15 18:40:00,1.1,2.0,153,10000000,1.9
77,2019-06-15 17:50:00,1.1,2.0,79,10000000,2.0
308,2019-06-15 13:30:00,0.9,2.0,360,10000000,2.0
309,2019-06-15 06:10:00,1.1,2.0,199,10000000,1.9
58,2019-06-15 23:50:00,1.0,2.0,347,10000000,2.0
76,2019-06-15 07:00:00,1.1,2.0,189,10000000,1.9
13,2019-06-15 00:30:00,1.1,2.0,43,10000000,2.0
76,2019-06-15 06:50:00,1.0,2.0,149,10000000,1.9
76,2019-06-15 02:50:00,0.8,2.0,287,10000000,1.9
61,2019-06-15 23:30:00,1.1,2.0,28,10000000,1.9
61,2019-06-15 23:10:00,1.2,2.0,24,10000000,1.9
748,2019-06-15 18:50:00,1.2,2.0,261,10000000,2.0
748,2019-06-15 23:20:00,1.2,2.0,254,10000000,2.0
58,2019-06-15 05:50:00,1.3,2.0,272,10000000,2.0
521,2019-06-15 19:50:00,0.9,2.0,30,10000000,1.9
748,2019-06-15 18:10:00,1.3,2.0,336,10000000,1.9
76,2019-06-15 20:20:00,1.4,2.0,341,10000000,1.9
308,2019-06-15 09:00:00,0.9,2.0,55,10000000,1.8
205,2019-06-15 21:10:00,1.6,2.0,15,10000000,1.9
61,2019-06-15 20:50:00,1.1,2.0,4,10000000,1.9
76,2019-06-15 21:50:00,1.2,2.0,277,10000000,1.9
268,2019-06-15 22:00:00,1.4,2.0,151,10000000,2.0
849,2019-06-15 20:40:00,1.2,2.0,214,10000000,2.0
748,2019-06-15 04:20:00,1.2,2.0,349,10000000,1.9
850,2019-06-15 23:00:00,1.5,2.0,112,10000000,1.9
748,2019-06-15 20:30:00,1.5,2.0,198,10000000,2.0
61,2019-06-15 06:00:00,0.8,2.0,263,10000000,1.9
32,2019-06-15 11:50:00,1.0,2.0,293,10000000,1.9
61,2019-06-15 07:40:00,0.9,2.0,354,10000000,1.9
61,2019-06-15 06:50:00,0.7,2.0,231,10000000,1.8
850,2019-06-15 08:00:00,1.2,2.0,270,10000000,2.0
77,2019-06-15 09:50:00,1.0,2.0,69,10000000,1.9
268,2019-06-15 07:40:00,0.9,2.0,312,10000000,2.0
58,2019-06-15 03:20:00,0.6,2.0,269,10000000,1.9
58,2019-06-15 02:40:00,1.3,2.0,307,10000000,1.9
61,2019-06-15 06:10:00,0.9,2.0,278,10000000,1.9
61,2019-06-15 19:10:00,1.1,2.0,333,10000000,1.9
309,2019-06-15 19:20:00,1.3,2.0,331,10000000,2.0
309,2019-06-15 19:30:00,1.5,2.0,295,10000000,2.0
309,2019-06-15 21:50:00,0.7,2.0,278,10000000,1.9
331,2019-06-15 07:40:00,0.7,2.0,199,10000000,1.9
309,2019-06-15 19:40:00,0.9,2.0,55,10000000,1.9
58,2019-06-15 18:40:00,1.2,2.0,242,10000000,1.9
61,2019-06-15 19:20:00,1.0,1.9,315,10000000,1.8
762,2019-06-15 18:30:00,1.2,1.9,200,10000000,1.7
521,2019-06-15 00:40:00,0.8,1.9,46,10000000,1.7
521,2019-06-15 01:30:00,0.5,1.9,181,10000000,1.8
61,2019-06-15 07:00:00,1.0,1.9,248,10000000,1.8
13,2019-06-15 20:10:00,0.7,1.9,17,10000000,1.9
331,2019-06-15 23:30:00,1.2,1.9,337,10000000,1.8
77,2019-06-15 21:40:00,0.6,1.9,62,10000000,1.8
850,2019-06-15 21:10:00,1.3,1.9,133,10000000,1.8
850,2019-06-15 11:10:00,1.2,1.9,22,10000000,1.8
850,2019-06-15 19:20:00,1.6,1.9,313,10000000,1.8
850,2019-06-15 22:50:00,1.5,1.9,112,10000000,1.9
849,2019-06-15 20:30:00,1.1,1.9,232,10000000,1.8
308,2019-06-15 09:10:00,1.1,1.9,136,10000000,1.8
76,2019-06-15 05:30:00,1.3,1.9,225,10000000,1.8
309,2019-06-15 04:40:00,1.5,1.9,217,10000000,1.8
268,2019-06-15 13:40:00,1.6,1.9,341,10000000,1.9
850,2019-06-15 22:00:00,1.2,1.9,98,10000000,1.8
76,2019-06-15 11:40:00,0.8,1.9,105,10000000,1.8
76,2019-06-15 11:50:00,0.9,1.9,63,10000000,1.8
268,2019-06-15 12:30:00,1.6,1.9,347,10000000,1.9
308,2019-06-15 19:40:00,1.1,1.9,319,10000000,1.8
308,2019-06-15 19:20:00,1.6,1.9,113,10000000,1.8
61,2019-06-15 22:40:00,1.2,1.9,37,10000000,1.8
37,2019-06-15 18:00:00,1.2,1.9,72,10000000,1.8
61,2019-06-15 21:00:00,1.4,1.9,10,10000000,1.8
37,2019-06-15 22:10:00,1.5,1.9,98,10000000,1.9
37,2019-06-15 22:00:00,1.2,1.9,101,10000000,1.8
748,2019-06-15 22:10:00,0.8,1.9,200,10000000,1.8
13,2019-06-15 22:00:00,1.3,1.9,4,10000000,1.9
521,2019-06-15 06:50:00,0.7,1.9,174,10000000,1.8
331,2019-06-15 23:00:00,1.4,1.9,347,10000000,1.8
61,2019-06-15 20:30:00,1.3,1.9,341,10000000,1.8
76,2019-06-15 19:10:00,1.1,1.9,281,10000000,1.8
58,2019-06-15 04:30:00,0.9,1.9,145,10000000,1.9
77,2019-06-15 13:10:00,1.0,1.9,145,10000000,1.9
850,2019-06-15 23:30:00,1.1,1.9,107,10000000,1.8
850,2019-06-15 22:20:00,1.3,1.9,158,10000000,1.9
309,2019-06-15 17:40:00,1.2,1.8,314,10000000,1.7
58,2019-06-15 02:50:00,1.1,1.8,341,10000000,1.7
309,2019-06-15 17:50:00,1.1,1.8,279,10000000,1.7
331,2019-06-15 22:10:00,0.9,1.8,8,10000000,1.8
521,2019-06-15 22:10:00,1.2,1.8,24,10000000,1.7
77,2019-06-15 23:50:00,0.8,1.8,242,10000000,1.7
37,2019-06-15 07:50:00,1.0,1.8,113,10000000,1.7
309,2019-06-15 18:50:00,1.1,1.8,342,10000000,1.6
850,2019-06-15 21:00:00,1.2,1.8,172,10000000,1.7
308,2019-06-15 21:30:00,1.2,1.8,231,10000000,1.7
849,2019-06-15 06:00:00,1.0,1.8,196,10000000,1.7
309,2019-06-15 19:50:00,0.9,1.8,312,10000000,1.8
58,2019-06-15 23:00:00,1.0,1.8,344,10000000,1.7
309,2019-06-15 22:20:00,0.9,1.8,253,10000000,1.8
850,2019-06-15 20:20:00,1.2,1.8,189,10000000,1.7
76,2019-06-15 17:20:00,0.8,1.8,259,10000000,1.7
13,2019-06-15 09:00:00,0.6,1.8,14,10000000,1.7
37,2019-06-15 08:00:00,1.1,1.8,97,10000000,1.8
61,2019-06-15 21:40:00,1.0,1.8,40,10000000,1.7
13,2019-06-15 20:00:00,1.2,1.8,23,10000000,1.7
13,2019-06-15 20:40:00,0.9,1.8,27,10000000,1.8
77,2019-06-15 07:40:00,0.9,1.8,260,10000000,1.8
58,2019-06-15 20:00:00,1.2,1.8,8,10000000,1.7
13,2019-06-15 04:00:00,1.0,1.8,335,10000000,1.8
308,2019-06-15 20:00:00,1.3,1.8,235,10000000,1.7
850,2019-06-15 22:40:00,1.3,1.8,126,10000000,1.8
521,2019-06-15 20:20:00,1.4,1.8,30,10000000,1.8
331,2019-06-15 11:20:00,0.9,1.8,142,10000000,1.8
32,2019-06-15 19:40:00,1.1,1.8,210,10000000,1.8
61,2019-06-15 23:50:00,1.1,1.8,34,10000000,1.6
849,2019-06-15 21:50:00,1.0,1.8,143,10000000,1.8
13,2019-06-15 17:10:00,0.8,1.8,220,10000000,1.8
521,2019-06-15 09:00:00,0.8,1.8,320,10000000,1.6
58,2019-06-15 06:20:00,1.1,1.8,276,10000000,1.7
76,2019-06-15 20:40:00,1.2,1.8,318,10000000,1.7
268,2019-06-15 13:10:00,1.3,1.8,300,10000000,1.7
308,2019-06-15 20:10:00,1.0,1.8,228,10000000,1.8
308,2019-06-15 21:10:00,1.1,1.8,225,10000000,1.8
76,2019-06-15 22:30:00,0.9,1.8,286,10000000,1.7
76,2019-06-15 04:40:00,1.1,1.8,303,10000000,1.8
76,2019-06-15 04:30:00,1.2,1.8,276,10000000,1.8
309,2019-06-15 05:10:00,1.0,1.8,251,10000000,1.7
521,2019-06-15 18:00:00,0.9,1.8,117,10000000,1.8
849,2019-06-15 19:20:00,0.6,1.8,328,10000000,1.7
849,2019-06-15 20:10:00,1.0,1.8,251,10000000,1.8
308,2019-06-15 04:40:00,1.1,1.8,230,10000000,1.8
308,2019-06-15 20:20:00,0.9,1.8,207,10000000,1.8
850,2019-06-15 21:20:00,1.3,1.8,139,10000000,1.7
76,2019-06-15 23:50:00,1.5,1.8,319,10000000,1.7
61,2019-06-15 23:40:00,1.1,1.8,31,10000000,1.7
32,2019-06-15 21:00:00,1.3,1.8,211,10000000,1.8
13,2019-06-15 22:10:00,1.1,1.8,16,10000000,1.8
205,2019-06-15 22:30:00,1.0,1.8,263,10000000,1.8
309,2019-06-15 21:00:00,1.0,1.7,282,10000000,1.7
331,2019-06-15 22:50:00,1.5,1.7,358,10000000,1.7
58,2019-06-15 05:00:00,1.2,1.7,264,10000000,1.7
748,2019-06-15 19:10:00,1.1,1.7,258,10000000,1.7
849,2019-06-15 21:10:00,0.9,1.7,329,10000000,1.7
58,2019-06-15 18:50:00,1.2,1.7,234,10000000,1.6
309,2019-06-15 22:00:00,0.9,1.7,256,10000000,1.6
850,2019-06-15 19:00:00,1.2,1.7,299,10000000,1.7
205,2019-06-15 07:20:00,0.9,1.7,246,10000000,1.6
37,2019-06-15 19:40:00,1.1,1.7,300,10000000,1.7
268,2019-06-15 07:10:00,0.6,1.7,299,10000000,1.7
61,2019-06-15 21:50:00,1.2,1.7,31,10000000,1.6
331,2019-06-15 23:40:00,1.3,1.7,320,10000000,1.6
77,2019-06-15 23:40:00,0.6,1.7,247,10000000,1.6
268,2019-06-15 13:30:00,1.2,1.7,332,10000000,1.7
308,2019-06-15 19:30:00,1.1,1.7,107,10000000,1.7
76,2019-06-15 20:30:00,1.4,1.7,319,10000000,1.6
58,2019-06-15 05:10:00,1.0,1.7,284,10000000,1.6
521,2019-06-15 20:00:00,1.2,1.7,14,10000000,1.6
13,2019-06-15 18:10:00,0.7,1.7,131,10000000,1.6
748,2019-06-15 23:40:00,1.1,1.7,227,10000000,1.6
849,2019-06-15 23:20:00,0.9,1.7,324,10000000,1.6
37,2019-06-15 23:30:00,1.3,1.7,201,10000000,1.6
850,2019-06-15 23:50:00,1.2,1.7,113,10000000,1.7
748,2019-06-15 18:40:00,1.0,1.7,244,10000000,1.6
748,2019-06-15 23:30:00,1.1,1.7,219,10000000,1.6
748,2019-06-15 23:50:00,1.0,1.7,224,10000000,1.6
77,2019-06-15 21:20:00,0.6,1.7,193,10000000,1.6
850,2019-06-15 18:50:00,0.8,1.7,255,10000000,1.7
521,2019-06-15 22:00:00,1.3,1.7,32,10000000,1.7
309,2019-06-15 19:00:00,1.3,1.6,317,10000000,1.6
308,2019-06-15 21:20:00,0.7,1.6,261,10000000,1.6
13,2019-06-15 06:40:00,0.8,1.6,270,10000000,1.6
76,2019-06-15 04:50:00,1.0,1.6,333,10000000,1.5
77,2019-06-15 19:40:00,0.9,1.6,318,10000000,1.5
309,2019-06-15 07:30:00,0.7,1.6,258,10000000,1.5
58,2019-06-15 20:20:00,1.1,1.6,54,10000000,1.5
13,2019-06-15 20:50:00,0.9,1.6,51,10000000,1.6
61,2019-06-15 07:20:00,0.6,1.6,265,10000000,1.5
58,2019-06-15 17:00:00,0.7,1.6,271,10000000,1.5
309,2019-06-15 18:00:00,1.0,1.6,261,10000000,1.5
308,2019-06-15 21:00:00,0.9,1.6,266,10000000,1.5
37,2019-06-15 21:20:00,1.1,1.6,225,10000000,1.6
13,2019-06-15 21:50:00,0.7,1.6,14,10000000,1.5
37,2019-06-15 23:40:00,1.0,1.6,134,10000000,1.5
13,2019-06-15 18:50:00,0.5,1.6,156,10000000,1.6
849,2019-06-15 22:50:00,1.0,1.6,341,10000000,1.6
849,2019-06-15 21:20:00,0.3,1.6,39,10000000,1.5
13,2019-06-15 08:30:00,0.7,1.6,273,10000000,1.5
748,2019-06-15 04:00:00,0.9,1.6,25,10000000,1.5
32,2019-06-15 22:30:00,1.0,1.6,182,10000000,1.6
76,2019-06-15 02:40:00,0.8,1.6,271,10000000,1.6
849,2019-06-15 23:50:00,0.6,1.6,247,10000000,1.6
268,2019-06-15 05:20:00,1.2,1.6,318,10000000,1.6
850,2019-06-15 19:40:00,0.7,1.6,111,10000000,1.6
205,2019-06-15 07:00:00,0.8,1.6,296,10000000,1.6
76,2019-06-15 23:10:00,1.0,1.6,317,10000000,1.5
13,2019-06-15 17:20:00,0.5,1.6,182,10000000,1.6
76,2019-06-15 22:00:00,1.2,1.6,293,10000000,1.5
309,2019-06-15 22:50:00,1.0,1.6,328,10000000,1.5
748,2019-06-15 21:50:00,1.0,1.6,65,10000000,1.5
331,2019-06-15 22:40:00,1.2,1.6,21,10000000,1.6
58,2019-06-15 05:30:00,0.9,1.6,258,10000000,1.5
37,2019-06-15 23:20:00,1.3,1.6,223,10000000,1.5
61,2019-06-15 20:40:00,0.9,1.6,8,10000000,1.6
309,2019-06-15 21:20:00,1.1,1.6,312,10000000,1.6
268,2019-06-15 19:00:00,0.7,1.6,216,10000000,1.6
58,2019-06-15 19:30:00,1.0,1.5,285,10000000,1.4
77,2019-06-15 19:30:00,0.9,1.5,282,10000000,1.5
58,2019-06-15 22:50:00,0.9,1.5,115,10000000,1.4
61,2019-06-15 14:00:00,0.5,1.5,134,10000000,1.4
205,2019-06-15 07:10:00,0.8,1.5,271,10000000,1.4
13,2019-06-15 05:20:00,0.3,1.5,326,10000000,1.5
309,2019-06-15 18:20:00,0.6,1.5,157,10000000,1.3
13,2019-06-15 19:50:00,1.1,1.5,8,10000000,1.5
61,2019-06-15 06:30:00,0.4,1.5,282,10000000,1.5
268,2019-06-15 06:50:00,0.5,1.5,302,10000000,1.5
77,2019-06-15 21:30:00,0.7,1.5,52,10000000,1.5
331,2019-06-15 19:10:00,1.0,1.5,105,10000000,1.5
37,2019-06-15 21:30:00,0.8,1.5,175,10000000,1.4
748,2019-06-15 18:20:00,0.6,1.5,331,10000000,1.3
58,2019-06-15 04:50:00,1.1,1.5,237,10000000,1.5
58,2019-06-15 03:00:00,0.8,1.5,32,10000000,1.5
331,2019-06-15 22:20:00,1.1,1.5,27,10000000,1.5
521,2019-06-15 06:10:00,0.8,1.5,156,10000000,1.5
849,2019-06-15 21:30:00,0.9,1.5,325,10000000,1.4
13,2019-06-15 22:30:00,1.0,1.5,355,10000000,1.5
13,2019-06-15 08:20:00,0.7,1.5,352,10000000,1.5
13,2019-06-15 08:10:00,0.7,1.5,286,10000000,1.5
37,2019-06-15 22:20:00,1.3,1.5,113,10000000,1.5
309,2019-06-15 23:00:00,0.8,1.5,291,10000000,1.4
13,2019-06-15 21:40:00,0.9,1.5,359,10000000,1.4
37,2019-06-15 23:50:00,1.0,1.5,136,10000000,1.4
268,2019-06-15 13:00:00,1.1,1.5,307,10000000,1.4
308,2019-06-15 19:50:00,0.9,1.5,283,10000000,1.4
850,2019-06-15 22:30:00,1.2,1.5,125,10000000,1.5
268,2019-06-15 21:30:00,0.7,1.5,178,10000000,1.5
37,2019-06-15 20:00:00,1.1,1.5,4,10000000,1.5
309,2019-06-15 21:30:00,1.0,1.5,230,10000000,1.5
309,2019-06-15 21:40:00,0.7,1.5,240,10000000,1.4
76,2019-06-15 22:40:00,1.1,1.5,305,10000000,1.4
13,2019-06-15 05:30:00,0.9,1.5,352,10000000,1.4
13,2019-06-15 05:40:00,0.5,1.5,337,10000000,1.5
76,2019-06-15 05:40:00,1.0,1.5,230,10000000,1.4
521,2019-06-15 00:20:00,0.6,1.5,329,10000000,1.4
76,2019-06-15 05:10:00,0.9,1.4,180,10000000,1.3
58,2019-06-15 22:40:00,0.9,1.4,147,10000000,1.3
748,2019-06-15 22:20:00,0.6,1.4,224,10000000,1.4
850,2019-06-15 18:40:00,0.6,1.4,190,10000000,1.3
77,2019-06-15 19:50:00,0.9,1.4,341,10000000,1.4
77,2019-06-15 20:00:00,1.1,1.4,322,10000000,1.3
521,2019-06-15 21:40:00,0.9,1.4,351,10000000,1.3
76,2019-06-15 06:10:00,0.9,1.4,304,10000000,1.3
850,2019-06-15 19:30:00,0.8,1.4,349,10000000,1.4
748,2019-06-15 22:00:00,0.8,1.4,123,10000000,1.3
850,2019-06-15 20:10:00,1.1,1.4,159,10000000,1.4
268,2019-06-15 21:40:00,1.0,1.4,162,10000000,1.3
268,2019-06-15 20:00:00,0.9,1.4,243,10000000,1.4
13,2019-06-15 18:20:00,0.8,1.4,242,10000000,1.4
309,2019-06-15 22:30:00,1.1,1.4,339,10000000,1.4
309,2019-06-15 22:40:00,0.7,1.4,325,10000000,1.3
268,2019-06-15 21:50:00,1.2,1.4,158,10000000,1.4
521,2019-06-15 04:20:00,0.6,1.4,106,10000000,1.3
58,2019-06-15 05:20:00,0.9,1.4,278,10000000,1.3
331,2019-06-15 20:00:00,0.9,1.4,232,10000000,1.3
268,2019-06-15 12:50:00,1.1,1.4,301,10000000,1.4
308,2019-06-15 20:40:00,1.2,1.4,166,10000000,1.4
32,2019-06-15 23:50:00,0.6,1.4,290,10000000,1.4
32,2019-06-15 22:20:00,0.9,1.4,151,10000000,1.3
268,2019-06-15 12:40:00,1.2,1.4,321,10000000,1.4
58,2019-06-15 04:00:00,1.0,1.4,9,10000000,1.3
268,2019-06-15 00:50:00,0.6,1.4,88,10000000,1.4
13,2019-06-15 19:20:00,0.7,1.4,349,10000000,1.4
37,2019-06-15 22:50:00,0.9,1.4,132,10000000,1.3
37,2019-06-15 21:10:00,0.9,1.4,250,10000000,1.3
849,2019-06-15 20:00:00,0.6,1.4,252,10000000,1.3
37,2019-06-15 17:50:00,0.6,1.4,249,10000000,1.3
37,2019-06-15 18:20:00,1.0,1.4,87,10000000,1.4
849,2019-06-15 17:20:00,0.7,1.4,162,10000000,1.4
61,2019-06-15 23:20:00,0.7,1.3,65,10000000,1.2
76,2019-06-15 22:10:00,0.8,1.3,300,10000000,1.2
58,2019-06-15 03:30:00,0.8,1.3,307,10000000,1.2
58,2019-06-15 03:50:00,0.8,1.3,26,10000000,1.3
849,2019-06-15 20:20:00,0.8,1.3,266,10000000,1.2
849,2019-06-15 19:30:00,0.8,1.3,304,10000000,1.2
76,2019-06-15 21:20:00,0.9,1.3,299,10000000,1.2
331,2019-06-15 20:10:00,0.9,1.3,315,10000000,1.3
58,2019-06-15 05:40:00,0.8,1.3,258,10000000,1.2
58,2019-06-15 21:30:00,0.3,1.3,144,10000000,1.2
13,2019-06-15 22:50:00,0.6,1.3,351,10000000,1.3
850,2019-06-15 20:00:00,0.9,1.3,154,10000000,1.2
76,2019-06-15 07:10:00,0.7,1.3,202,10000000,1.3
76,2019-06-15 07:20:00,0.6,1.3,226,10000000,1.2
13,2019-06-15 04:40:00,0.7,1.3,7,10000000,1.3
76,2019-06-15 05:20:00,0.9,1.3,220,10000000,1.2
76,2019-06-15 20:50:00,0.9,1.3,323,10000000,1.3
13,2019-06-15 23:00:00,0.7,1.3,360,10000000,1.3
76,2019-06-15 19:50:00,0.5,1.3,245,10000000,1.2
849,2019-06-15 22:40:00,0.9,1.3,356,10000000,1.3
849,2019-06-15 21:00:00,0.8,1.3,302,10000000,1.3
521,2019-06-15 04:30:00,0.6,1.3,191,10000000,1.2
61,2019-06-15 21:10:00,0.6,1.3,22,10000000,1.3
308,2019-06-15 20:50:00,0.7,1.3,245,10000000,1.2
58,2019-06-15 19:40:00,0.7,1.3,332,10000000,1.2
13,2019-06-15 05:50:00,0.5,1.3,8,10000000,1.2
58,2019-06-15 20:40:00,0.4,1.3,93,10000000,1.2
58,2019-06-15 20:50:00,0.8,1.3,259,10000000,1.2
309,2019-06-15 19:10:00,0.8,1.3,332,10000000,1.3
331,2019-06-15 20:20:00,1.1,1.3,303,10000000,1.3
308,2019-06-15 20:30:00,1.0,1.3,177,10000000,1.3
331,2019-06-15 19:50:00,1.0,1.3,210,10000000,1.3
58,2019-06-15 22:30:00,0.6,1.2,30,10000000,1.1
521,2019-06-15 01:50:00,0.6,1.2,353,10000000,1.1
13,2019-06-15 06:30:00,0.6,1.2,269,10000000,1.1
521,2019-06-15 01:40:00,0.7,1.2,174,10000000,1.1
748,2019-06-15 20:10:00,0.7,1.2,264,10000000,1.2
76,2019-06-15 05:00:00,0.5,1.2,154,10000000,1.2
849,2019-06-15 22:20:00,0.8,1.2,75,10000000,1.2
76,2019-06-15 06:30:00,0.5,1.2,306,10000000,1.1
849,2019-06-15 23:40:00,0.4,1.2,297,10000000,1.2
849,2019-06-15 20:50:00,0.7,1.2,288,10000000,1.2
76,2019-06-15 20:10:00,0.8,1.2,344,10000000,1.2
331,2019-06-15 19:20:00,0.6,1.2,79,10000000,1.1
309,2019-06-15 22:10:00,0.4,1.2,127,10000000,1.1
58,2019-06-15 20:30:00,0.8,1.2,25,10000000,1.1
268,2019-06-15 20:10:00,0.8,1.2,196,10000000,1.2
76,2019-06-15 21:30:00,0.7,1.2,293,10000000,1.2
331,2019-06-15 20:30:00,0.6,1.2,292,10000000,1.1
331,2019-06-15 22:00:00,0.8,1.2,3,10000000,1.1
521,2019-06-15 06:30:00,0.4,1.2,154,10000000,1.1
331,2019-06-15 23:50:00,0.8,1.2,321,10000000,1.2
37,2019-06-15 20:10:00,0.9,1.2,27,10000000,1.1
37,2019-06-15 22:40:00,0.6,1.2,193,10000000,1.1
58,2019-06-15 21:00:00,0.8,1.2,311,10000000,1.1
13,2019-06-15 04:50:00,0.7,1.2,352,10000000,1.2
849,2019-06-15 22:10:00,0.6,1.2,81,10000000,1.2
13,2019-06-15 23:30:00,0.5,1.2,118,10000000,1.2
76,2019-06-15 20:00:00,0.9,1.1,6,10000000,1.0
748,2019-06-15 19:50:00,0.6,1.1,296,10000000,1.0
748,2019-06-15 21:30:00,0.5,1.1,289,10000000,1.0
521,2019-06-15 21:50:00,0.5,1.1,141,10000000,1.0
13,2019-06-15 22:20:00,0.6,1.1,72,10000000,1.1
849,2019-06-15 23:30:00,0.5,1.1,299,10000000,1.1
309,2019-06-15 23:20:00,0.5,1.1,283,10000000,1.1
61,2019-06-15 07:50:00,0.4,1.1,124,10000000,1.1
61,2019-06-15 21:30:00,0.6,1.1,58,10000000,1.0
268,2019-06-15 21:00:00,0.6,1.1,119,10000000,1.1
13,2019-06-15 18:30:00,0.8,1.1,353,10000000,1.1
748,2019-06-15 18:30:00,0.6,1.1,256,10000000,1.0
521,2019-06-15 18:20:00,0.5,1.1,360,10000000,1.1
521,2019-06-15 18:30:00,0.7,1.1,57,10000000,1.0
331,2019-06-15 21:30:00,0.8,1.1,16,10000000,1.1
331,2019-06-15 21:40:00,0.7,1.1,53,10000000,1.0
58,2019-06-15 04:40:00,0.4,1.1,120,10000000,1.0
331,2019-06-15 20:40:00,0.8,1.1,320,10000000,1.0
76,2019-06-15 22:50:00,0.8,1.1,317,10000000,1.0
58,2019-06-15 19:50:00,0.8,1.1,28,10000000,1.1
331,2019-06-15 20:50:00,0.6,1.1,356,10000000,1.1
521,2019-06-15 06:40:00,0.4,1.1,120,10000000,1.0
13,2019-06-15 22:40:00,0.5,1.1,300,10000000,1.0
76,2019-06-15 05:50:00,0.6,1.0,273,10000000,0.9
76,2019-06-15 21:00:00,0.8,1.0,308,10000000,0.9
76,2019-06-15 06:40:00,0.5,1.0,310,10000000,1.0
37,2019-06-15 23:10:00,0.5,1.0,200,10000000,0.9
37,2019-06-15 19:10:00,0.2,1.0,142,10000000,1.0
37,2019-06-15 20:40:00,0.6,1.0,312,10000000,1.0
37,2019-06-15 21:40:00,0.7,1.0,182,10000000,0.9
61,2019-06-15 06:40:00,0.2,1.0,151,10000000,0.9
58,2019-06-15 21:10:00,0.6,1.0,16,10000000,1.0
309,2019-06-15 23:30:00,0.6,1.0,310,10000000,1.0
309,2019-06-15 23:40:00,0.6,1.0,318,10000000,0.9
309,2019-06-15 18:30:00,0.4,1.0,215,10000000,0.9
13,2019-06-15 08:40:00,0.2,1.0,342,10000000,1.0
331,2019-06-15 21:50:00,0.8,1.0,354,10000000,1.0
521,2019-06-15 06:00:00,0.5,1.0,238,10000000,0.9
521,2019-06-15 05:50:00,0.7,1.0,312,10000000,1.0
58,2019-06-15 03:40:00,0.4,1.0,320,10000000,1.0
13,2019-06-15 19:40:00,0.4,1.0,319,10000000,1.0
58,2019-06-15 04:20:00,0.5,1.0,40,10000000,1.0
37,2019-06-15 21:00:00,0.6,1.0,292,10000000,0.9
331,2019-06-15 22:30:00,0.8,1.0,29,10000000,1.0
849,2019-06-15 06:10:00,0.5,1.0,215,10000000,1.0
13,2019-06-15 05:00:00,0.4,0.9,360,10000000,0.9
37,2019-06-15 23:00:00,0.6,0.9,124,10000000,0.9
521,2019-06-15 05:40:00,0.5,0.9,210,10000000,0.8
521,2019-06-15 06:20:00,0.3,0.9,266,10000000,0.8
37,2019-06-15 20:20:00,0.3,0.9,43,10000000,0.8
58,2019-06-15 04:10:00,0.4,0.9,313,10000000,0.9
76,2019-06-15 21:10:00,0.8,0.9,316,10000000,0.9
76,2019-06-15 06:20:00,0.5,0.9,289,10000000,0.8
13,2019-06-15 23:40:00,0.4,0.9,132,10000000,0.9
58,2019-06-15 22:00:00,0.4,0.9,284,10000000,0.8
309,2019-06-15 23:10:00,0.3,0.9,215,10000000,0.9
61,2019-06-15 21:20:00,0.3,0.9,53,10000000,0.8
309,2019-06-15 23:50:00,0.5,0.9,236,10000000,0.8
521,2019-06-15 05:30:00,0.5,0.9,174,10000000,0.8
268,2019-06-15 20:20:00,0.3,0.9,178,10000000,0.9
331,2019-06-15 19:40:00,0.3,0.9,130,10000000,0.9
331,2019-06-15 19:30:00,0.6,0.9,89,10000000,0.8
331,2019-06-15 21:10:00,0.7,0.9,340,10000000,0.8
13,2019-06-15 23:10:00,0.4,0.8,106,10000000,0.8
849,2019-06-15 22:30:00,0.4,0.8,320,10000000,0.8
