stn,time,fkl010z0,fkl010z1,dkl010z0,dkl010z1,fkl010z3
268,201906151320,1.5,2.2,317,10000000,2.0
268,201906151330,1.2,1.7,332,10000000,1.7
268,201906151340,1.6,1.9,341,10000000,1.9
268,201906151350,2.5,2.9,332,10000000,2.9
268,201906151400,2.8,3.6,289,10000000,3.5
268,201906151410,3.2,3.9,309,10000000,3.8
268,201906151420,1.7,2.5,316,10000000,2.5
268,201906151430,1.8,2.6,25,10000000,2.5
268,201906151440,1.2,2.1,321,10000000,2.1
268,201906151450,1.3,2.2,286,10000000,2.1
268,201906151500,4.2,5.8,285,10000000,5.7
268,201906151510,5.8,6.8,280,10000000,6.7
268,201906151520,7.0,8.9,274,10000000,8.8
268,201906151530,10.8,26.4,282,10000000,25.7
268,201906151540,18.9,30.8,239,10000000,29.4
268,201906151550,15.6,22.7,233,10000000,21.6
268,201906151600,6.2,12.5,275,10000000,12.1
268,201906151610,6.9,13.2,58,10000000,12.5
268,201906151620,5.7,11.7,22,10000000,11.1
268,201906151630,4.2,9.0,324,10000000,8.8
268,201906151640,4.4,6.8,156,10000000,6.6
268,201906151650,3.8,5.4,174,10000000,5.3
268,201906151700,3.6,6.2,163,10000000,6.1
268,201906151710,3.9,9.1,80,10000000,8.9
268,201906151720,3.9,7.3,65,10000000,7.0
268,201906151730,2.2,4.6,96,10000000,4.5
268,201906151740,3.0,4.9,175,10000000,4.8
268,201906151750,2.0,4.4,150,10000000,4.3
268,201906151800,1.6,2.6,136,10000000,2.5
268,201906151810,1.5,2.4,111,10000000,2.4
268,201906151820,1.4,2.5,108,10000000,2.4
268,201906151830,1.3,3.0,129,10000000,2.9
268,201906151840,1.1,2.0,153,10000000,1.9
268,201906151850,1.4,2.5,187,10000000,2.4
268,201906151900,0.7,1.6,216,10000000,1.6
268,201906151910,1.8,3.2,308,10000000,3.2
268,201906151920,3.1,4.0,309,10000000,3.9
268,201906151930,2.4,4.0,285,10000000,4.0
268,201906151940,2.2,3.2,276,10000000,3.2
268,201906151950,1.4,2.3,245,10000000,2.3
268,201906152000,0.9,1.4,243,10000000,1.4
268,201906152010,0.8,1.2,196,10000000,1.2
268,201906152020,0.3,0.9,178,10000000,0.9
268,201906152030,0.4,0.7,219,10000000,0.7
268,201906152040,0.5,0.7,173,10000000,0.7
268,201906152050,0.2,0.7,130,10000000,0.6
268,201906152100,0.6,1.1,119,10000000,1.1
268,201906152110,0.3,0.6,187,10000000,0.6
268,201906152120,0.1,0.3,182,10000000,0.3
268,201906152130,0.7,1.5,178,10000000,1.5
268,201906152140,1.0,1.4,162,10000000,1.3
268,201906152150,1.2,1.4,158,10000000,1.4
268,201906152200,1.4,2.0,151,10000000,2.0
268,201906152210,2.0,2.4,157,10000000,2.4
268,201906152220,2.0,2.6,154,10000000,2.5
268,201906152230,2.3,3.2,145,10000000,3.1
268,201906152240,2.5,3.8,140,10000000,3.8
268,201906152250,2.4,3.8,147,10000000,3.7
268,201906152300,2.5,3.4,142,10000000,3.4
268,201906152310,2.3,3.1,157,10000000,3.0
268,201906152320,2.2,2.7,151,10000000,2.6
268,201906152330,2.2,3.0,146,10000000,2.9
268,201906152340,2.4,3.4,146,10000000,3.3
268,201906152350,2.3,3.4,155,10000000,3.4
205,201906150000,4.4,10.9,281,10000000,10.1
205,201906150010,4.7,8.9,296,10000000,8.6
205,201906150020,5.0,9.0,292,10000000,8.8
205,201906150030,8.1,14.4,290,10000000,13.9
205,201906150040,9.5,15.2,287,10000000,14.8
205,201906150050,10.4,15.5,286,10000000,15.0
205,201906150100,9.7,14.4,286,10000000,14.2
205,201906150110,9.2,14.1,285,10000000,13.7
205,201906150120,7.5,14.1,287,10000000,13.6
205,201906150130,6.0,10.8,286,10000000,9.9
205,201906150140,5.3,9.2,283,10000000,9.0
205,201906150150,5.0,8.3,281,10000000,7.8
205,201906150200,4.8,8.2,288,10000000,7.9
205,201906150210,2.9,5.3,300,10000000,5.2
205,201906150220,2.4,4.2,302,10000000,3.9
205,201906150230,3.3,5.4,302,10000000,5.2
205,201906150240,3.3,5.8,289,10000000,5.5
205,201906150250,4.0,7.7,296,10000000,7.1
205,201906150300,4.1,7.2,302,10000000,6.8
205,201906150310,3.7,7.5,322,10000000,6.7
205,201906150320,2.8,5.5,314,10000000,5.3
205,201906150330,2.1,4.6,336,10000000,4.3
205,201906150340,2.8,5.7,1,10000000,5.0
205,201906150350,2.3,5.1,264,10000000,5.0
205,201906150400,3.1,5.4,278,10000000,4.9
205,201906150410,4.4,6.5,268,10000000,6.3
205,201906150420,3.8,6.5,261,10000000,6.1
205,201906150430,3.1,5.8,260,10000000,5.5
205,201906150440,2.2,4.9,261,10000000,4.7
205,201906150450,1.7,2.7,264,10000000,2.6
205,201906150500,2.0,2.9,254,10000000,2.8
205,201906150510,1.9,3.8,275,10000000,3.4
205,201906150520,2.6,4.7,272,10000000,4.5
205,201906150530,3.8,5.1,270,10000000,4.9
205,201906150540,3.6,5.3,263,10000000,5.2
205,201906150550,3.3,4.7,261,10000000,4.6
205,201906150600,4.5,5.7,264,10000000,5.5
205,201906150610,3.6,5.0,272,10000000,4.9
205,201906150620,3.2,5.3,264,10000000,5.1
205,201906150630,1.6,3.8,272,10000000,3.4
205,201906150640,1.5,3.5,4,10000000,3.0
205,201906150650,1.8,3.8,151,10000000,3.7
205,201906150700,0.8,1.6,296,10000000,1.6
205,201906150710,0.8,1.5,271,10000000,1.4
205,201906150720,0.9,1.7,246,10000000,1.6
205,201906150730,1.3,2.6,247,10000000,2.5
205,201906150740,1.6,3.8,275,10000000,3.6
205,201906150750,1.3,2.2,225,10000000,2.2
205,201906150800,1.3,2.7,255,10000000,2.6
205,201906150810,2.6,4.7,276,10000000,4.4
205,201906150820,3.7,5.1,265,10000000,4.8
205,201906150830,2.6,4.5,253,10000000,4.4
205,201906150840,2.8,5.1,254,10000000,5.1
205,201906150850,1.5,3.1,176,10000000,3.1
205,201906150900,1.3,2.7,180,10000000,2.5
205,201906150910,2.0,4.3,177,10000000,3.9
205,201906150920,3.5,6.3,242,10000000,6.0
205,201906150930,4.1,6.1,255,10000000,5.9
205,201906150940,3.5,5.8,255,10000000,5.4
205,201906150950,3.1,4.7,249,10000000,4.5
205,201906151000,2.4,4.1,244,10000000,3.9
205,201906151010,2.6,4.6,246,10000000,4.6
205,201906151020,3.0,5.4,247,10000000,5.2
205,201906151030,3.0,4.7,244,10000000,4.4
205,201906151040,3.0,4.6,254,10000000,4.5
205,201906151050,2.4,4.3,211,10000000,4.1
205,201906151100,1.6,2.8,121,10000000,2.7
205,201906151110,1.5,3.0,248,10000000,2.8
205,201906151120,2.1,3.3,245,10000000,3.2
205,201906151130,1.4,2.4,226,10000000,2.3
205,201906151140,1.2,2.6,213,10000000,2.5
205,201906151150,2.3,4.1,248,10000000,3.9
205,201906151200,2.5,3.9,251,10000000,3.8
205,201906151210,2.3,4.0,250,10000000,3.5
205,201906151220,2.2,4.1,253,10000000,3.9
205,201906151230,2.0,4.0,186,10000000,3.8
205,201906151240,1.6,3.0,199,10000000,2.8
205,201906151250,1.5,2.8,163,10000000,2.7
205,201906151300,1.6,2.6,209,10000000,2.5
205,201906151310,2.3,4.2,255,10000000,4.1
205,201906151320,2.7,4.4,241,10000000,4.1
205,201906151330,2.7,4.4,254,10000000,4.2
205,201906151340,2.8,4.2,248,10000000,4.0
205,201906151350,3.4,5.3,249,10000000,5.1
205,201906151400,2.7,5.5,239,10000000,5.0
205,201906151410,3.5,6.5,267,10000000,6.0
205,201906151420,4.7,6.2,256,10000000,5.8
205,201906151430,5.0,6.9,262,10000000,6.7
205,201906151440,4.7,7.0,266,10000000,6.8
205,201906151450,4.8,6.5,270,10000000,6.4
205,201906151500,4.0,5.9,274,10000000,5.8
205,201906151510,2.0,5.8,260,10000000,5.7
205,201906151520,2.8,7.9,257,10000000,6.7
205,201906151530,12.1,28.6,263,10000000,28.3
205,201906151540,12.7,26.8,270,10000000,25.4
205,201906151550,11.2,19.0,266,10000000,17.6
205,201906151600,10.6,19.0,263,10000000,18.3
205,201906151610,9.0,14.1,267,10000000,13.3
205,201906151620,7.3,13.0,273,10000000,12.4
205,201906151630,6.7,11.9,286,10000000,11.7
205,201906151640,5.4,8.9,296,10000000,8.6
205,201906151650,6.0,9.3,303,10000000,8.9
205,201906151700,5.0,10.0,308,10000000,9.0
205,201906151710,4.1,7.4,327,10000000,7.1
205,201906151720,3.8,6.2,336,10000000,6.0
205,201906151730,2.8,5.5,332,10000000,5.2
205,201906151740,1.2,3.2,65,10000000,2.9
205,201906151750,1.2,2.1,1,10000000,2.0
205,201906151800,1.9,3.3,348,10000000,3.2
205,201906151810,1.7,2.4,347,10000000,2.4
205,201906151820,1.2,3.4,21,10000000,3.2
205,201906151830,1.2,3.4,107,10000000,3.2
205,201906151840,1.1,2.1,66,10000000,2.1
205,201906151850,1.1,2.7,336,10000000,2.6
205,201906151900,2.0,3.0,284,10000000,2.8
205,201906151910,3.1,4.5,279,10000000,4.3
205,201906151920,3.1,5.1,283,10000000,5.0
205,201906151930,1.2,2.9,335,10000000,2.8
205,201906151940,0.9,2.1,41,10000000,2.1
205,201906151950,1.4,2.7,352,10000000,2.7
205,201906152000,2.4,3.5,320,10000000,3.2
205,201906152010,2.0,3.3,318,10000000,3.1
205,201906152020,1.7,2.3,2,10000000,2.2
205,201906152030,2.1,2.9,350,10000000,2.7
205,201906152040,2.1,2.9,353,10000000,2.8
205,201906152050,1.5,2.4,8,10000000,2.2
205,201906152100,1.5,2.1,11,10000000,2.0
205,201906152110,1.6,2.0,15,10000000,1.9
205,201906152120,1.5,2.3,1,10000000,2.2
205,201906152130,1.7,2.4,2,10000000,2.3
205,201906152140,1.8,2.5,9,10000000,2.4
205,201906152150,1.9,2.8,9,10000000,2.6
205,201906152200,1.9,3.0,348,10000000,2.9
205,201906152210,1.3,2.4,353,10000000,2.3
205,201906152220,1.5,2.5,284,10000000,2.4
205,201906152230,1.0,1.8,263,10000000,1.8
205,201906152240,2.0,2.8,298,10000000,2.6
205,201906152250,1.3,2.1,287,10000000,2.0
205,201906152300,1.4,2.1,288,10000000,2.0
205,201906152310,1.1,2.5,94,10000000,2.4
205,201906152320,1.4,2.2,56,10000000,2.0
205,201906152330,1.4,2.6,90,10000000,2.4
205,201906152340,1.1,2.1,68,10000000,1.9
205,201906152350,1.5,2.3,60,10000000,2.2
61,201906150000,3.9,8.0,311,10000000,7.8
61,201906150010,2.5,5.2,307,10000000,4.9
61,201906150020,2.4,6.0,305,10000000,6.0
61,201906150030,2.6,6.4,286,10000000,5.8
61,201906150040,3.8,9.1,275,10000000,8.7
61,201906150050,4.8,9.2,266,10000000,8.5
61,201906150100,3.4,7.2,271,10000000,6.8
61,201906150110,2.7,5.4,271,10000000,5.1
61,201906150120,2.9,5.6,274,10000000,5.1
61,201906150130,2.2,5.0,271,10000000,4.8
61,201906150140,2.2,6.2,295,10000000,5.9
61,201906150150,2.5,6.5,295,10000000,5.8
61,201906150200,1.7,3.1,307,10000000,3.0
61,201906150210,1.5,2.8,328,10000000,2.7
61,201906150220,1.6,3.2,341,10000000,3.1
61,201906150230,1.8,2.9,321,10000000,2.8
61,201906150240,2.0,3.9,301,10000000,3.8
61,201906150250,1.6,5.5,296,10000000,5.3
61,201906150300,1.7,3.1,323,10000000,2.9
61,201906150310,1.8,3.4,319,10000000,3.3
61,201906150320,2.7,4.6,342,10000000,4.5
61,201906150330,2.3,3.8,11,10000000,3.8
61,201906150340,2.2,4.0,360,10000000,3.8
61,201906150350,2.2,4.2,322,10000000,4.0
61,201906150400,2.0,4.6,316,10000000,4.4
61,201906150410,2.2,4.0,319,10000000,3.8
61,201906150420,1.7,4.8,306,10000000,4.6
61,201906150430,0.8,2.5,301,10000000,2.3
61,201906150440,0.9,2.8,351,10000000,2.7
61,201906150450,1.0,3.0,309,10000000,2.9
61,201906150500,1.5,2.5,299,10000000,2.4
61,201906150510,1.6,2.9,327,10000000,2.6
61,201906150520,1.5,3.4,339,10000000,3.2
61,201906150530,1.1,3.1,339,10000000,2.9
61,201906150540,1.7,2.9,303,10000000,2.9
61,201906150550,1.2,2.8,291,10000000,2.6
61,201906150600,0.8,2.0,263,10000000,1.9
61,201906150610,0.9,2.0,278,10000000,1.9
61,201906150620,1.2,2.3,250,10000000,2.2
61,201906150630,0.4,1.5,282,10000000,1.5
61,201906150640,0.2,1.0,151,10000000,0.9
61,201906150650,0.7,2.0,231,10000000,1.8
61,201906150700,1.0,1.9,248,10000000,1.8
61,201906150710,1.5,2.3,283,10000000,2.2
61,201906150720,0.6,1.6,265,10000000,1.5
61,201906150730,0.9,2.1,317,10000000,2.0
61,201906150740,0.9,2.0,354,10000000,1.9
61,201906150750,0.4,1.1,124,10000000,1.1
61,201906150800,1.1,2.4,201,10000000,2.2
61,201906150810,1.1,2.5,223,10000000,2.4
61,201906150820,1.3,2.5,241,10000000,2.3
61,201906150830,1.7,3.2,218,10000000,3.1
61,201906150840,1.2,2.7,263,10000000,2.6
61,201906150850,1.6,3.1,231,10000000,3.0
61,201906150900,1.1,3.3,272,10000000,3.2
61,201906150910,1.4,3.1,221,10000000,3.0
61,201906150920,1.5,2.7,201,10000000,2.6
61,201906150930,1.3,2.7,216,10000000,2.7
61,201906150940,1.7,3.8,205,10000000,3.7
61,201906150950,1.8,3.2,188,10000000,3.0
61,201906151000,2.0,3.4,206,10000000,3.3
61,201906151010,1.8,3.2,213,10000000,2.9
61,201906151020,1.3,2.7,208,10000000,2.5
61,201906151030,1.7,3.0,203,10000000,2.9
61,201906151040,1.4,3.0,214,10000000,2.9
61,201906151050,1.3,2.8,213,10000000,2.6
61,201906151100,1.3,2.8,211,10000000,2.7
61,201906151110,1.3,2.4,237,10000000,2.3
61,201906151120,1.3,2.8,201,10000000,2.7
61,201906151130,1.3,2.7,200,10000000,2.6
61,201906151140,1.1,3.1,195,10000000,3.0
61,201906151150,1.5,2.9,210,10000000,2.7
61,201906151200,1.8,3.1,182,10000000,3.0
61,201906151210,1.3,3.0,175,10000000,2.8
61,201906151220,1.6,3.3,178,10000000,3.2
61,201906151230,1.5,3.6,214,10000000,3.5
61,201906151240,1.9,3.6,218,10000000,3.6
61,201906151250,1.4,3.0,210,10000000,2.9
61,201906151300,1.4,2.7,197,10000000,2.5
61,201906151310,1.5,2.9,232,10000000,2.8
61,201906151320,1.8,3.3,235,10000000,3.0
61,201906151330,1.7,2.6,217,10000000,2.5
61,201906151340,1.7,3.2,175,10000000,3.0
61,201906151350,1.0,2.1,224,10000000,2.0
61,201906151400,0.5,1.5,134,10000000,1.4
61,201906151410,0.9,2.5,214,10000000,2.4
61,201906151420,1.2,4.0,234,10000000,3.8
61,201906151430,1.3,4.3,27,10000000,4.0
61,201906151440,1.4,3.5,23,10000000,3.4
61,201906151450,1.8,4.2,7,10000000,4.0
61,201906151500,2.3,6.4,357,10000000,5.8
61,201906151510,2.3,5.1,349,10000000,4.8
61,201906151520,2.9,14.3,296,10000000,13.4
61,201906151530,8.0,19.6,252,10000000,16.1
61,201906151540,3.8,9.8,218,10000000,8.9
61,201906151550,3.7,9.6,230,10000000,8.7
61,201906151600,6.2,13.4,260,10000000,11.8
61,201906151610,5.2,10.4,279,10000000,9.2
61,201906151620,5.0,10.4,299,10000000,10.2
61,201906151630,3.3,8.3,260,10000000,7.7
61,201906151640,2.7,5.2,259,10000000,5.0
61,201906151650,1.5,3.5,303,10000000,3.4
61,201906151700,2.0,3.6,337,10000000,3.6
61,201906151710,1.7,2.9,342,10000000,2.7
61,201906151720,2.4,4.4,352,10000000,4.1
61,201906151730,2.3,4.7,26,10000000,4.5
61,201906151740,1.7,2.9,25,10000000,2.7
61,201906151750,2.2,3.7,18,10000000,3.4
61,201906151800,1.8,3.6,26,10000000,3.4
61,201906151810,1.2,2.9,241,10000000,2.7
61,201906151820,1.5,3.5,260,10000000,3.3
61,201906151830,2.5,4.7,283,10000000,4.3
61,201906151840,2.2,4.2,287,10000000,4.0
61,201906151850,1.2,2.6,311,10000000,2.5
61,201906151900,1.4,2.3,339,10000000,2.2
61,201906151910,1.1,2.0,333,10000000,1.9
61,201906151920,1.0,1.9,315,10000000,1.8
61,201906151930,1.1,2.5,335,10000000,2.4
61,201906151940,1.3,2.9,347,10000000,2.8
61,201906151950,1.0,2.2,341,10000000,2.2
61,201906152000,1.3,2.2,20,10000000,2.1
61,201906152010,1.2,3.0,352,10000000,2.7
61,201906152020,1.4,2.5,325,10000000,2.4
61,201906152030,1.3,1.9,341,10000000,1.8
61,201906152040,0.9,1.6,8,10000000,1.6
61,201906152050,1.1,2.0,4,10000000,1.9
61,201906152100,1.4,1.9,10,10000000,1.8
61,201906152110,0.6,1.3,22,10000000,1.3
61,201906152120,0.3,0.9,53,10000000,0.8
61,201906152130,0.6,1.1,58,10000000,1.0
61,201906152140,1.0,1.8,40,10000000,1.7
61,201906152150,1.2,1.7,31,10000000,1.6
61,201906152200,1.4,2.2,27,10000000,2.0
61,201906152210,1.1,2.1,22,10000000,1.9
61,201906152220,1.4,2.5,32,10000000,2.3
61,201906152230,1.0,2.3,60,10000000,2.2
61,201906152240,1.2,1.9,37,10000000,1.8
61,201906152250,1.2,2.5,25,10000000,2.3
61,201906152300,1.3,2.1,32,10000000,2.0
61,201906152310,1.2,2.0,24,10000000,1.9
61,201906152320,0.7,1.3,65,10000000,1.2
61,201906152330,1.1,2.0,28,10000000,1.9
61,201906152340,1.1,1.8,31,10000000,1.7
61,201906152350,1.1,1.8,34,10000000,1.6
331,201906150000,5.8,9.0,231,10000000,8.6
331,201906150010,6.4,9.6,230,10000000,9.5
331,201906150020,7.5,10.9,238,10000000,10.6
331,201906150030,7.5,12.5,237,10000000,12.1
331,201906150040,6.2,10.9,267,10000000,10.6
331,201906150050,3.2,5.2,237,10000000,5.0
331,201906150100,4.0,8.7,207,10000000,8.5
331,201906150110,4.3,6.5,240,10000000,6.5
331,201906150120,3.9,6.4,216,10000000,6.2
331,201906150130,5.7,8.2,211,10000000,8.0
331,201906150140,5.8,7.9,228,10000000,7.6
331,201906150150,4.9,6.7,235,10000000,6.5
331,201906150200,4.6,6.4,229,10000000,6.1
331,201906150210,5.3,7.3,245,10000000,7.2
331,201906150220,5.5,7.7,241,10000000,7.6
331,201906150230,4.9,8.3,242,10000000,8.0
331,201906150240,3.6,5.1,237,10000000,5.0
331,201906150250,2.6,4.7,258,10000000,4.7
331,201906150300,3.3,5.3,248,10000000,5.2
331,201906150310,3.2,4.5,249,10000000,4.3
331,201906150320,3.5,5.2,249,10000000,5.1
331,201906150330,3.7,5.1,258,10000000,5.0
331,201906150340,4.6,7.0,253,10000000,6.9
331,201906150350,4.6,7.9,255,10000000,7.6
331,201906150400,3.0,4.4,253,10000000,4.3
331,201906150410,2.5,3.6,241,10000000,3.5
331,201906150420,2.1,3.6,233,10000000,3.4
331,201906150430,2.5,3.9,242,10000000,3.8
331,201906150440,2.5,3.7,249,10000000,3.5
331,201906150450,1.8,2.7,238,10000000,2.6
331,201906150500,2.5,4.0,237,10000000,4.0
331,201906150510,1.6,2.6,218,10000000,2.6
331,201906150520,1.7,2.3,205,10000000,2.3
331,201906150530,2.1,3.3,213,10000000,3.3
331,201906150540,2.4,3.9,247,10000000,3.8
331,201906150550,3.5,5.5,250,10000000,5.2
331,201906150600,3.0,4.4,255,10000000,4.2
331,201906150610,1.6,2.7,245,10000000,2.6
331,201906150620,1.9,3.1,245,10000000,3.0
331,201906150630,2.2,3.3,261,10000000,3.2
331,201906150640,2.8,4.5,229,10000000,4.4
331,201906150650,2.8,4.2,233,10000000,4.1
331,201906150700,1.9,3.3,245,10000000,3.2
331,201906150710,2.0,2.8,211,10000000,2.7
331,201906150720,1.8,2.5,203,10000000,2.5
331,201906150730,1.7,2.4,202,10000000,2.3
331,201906150740,0.7,2.0,199,10000000,1.9
331,201906150750,1.5,2.9,170,10000000,2.8
331,201906150800,2.7,4.1,166,10000000,3.9
331,201906150810,1.7,2.8,204,10000000,2.7
331,201906150820,1.8,3.1,186,10000000,3.0
331,201906150830,2.5,3.8,183,10000000,3.7
331,201906150840,2.3,3.7,168,10000000,3.5
331,201906150850,2.1,3.4,180,10000000,3.3
331,201906150900,1.8,3.0,147,10000000,2.9
331,201906150910,2.0,3.2,132,10000000,3.1
331,201906150920,3.0,4.3,130,10000000,4.2
331,201906150930,2.9,4.1,124,10000000,4.0
331,201906150940,2.9,3.9,119,10000000,3.8
331,201906150950,2.2,3.2,118,10000000,3.1
331,201906151000,2.1,3.0,101,10000000,2.9
331,201906151010,1.9,3.0,88,10000000,3.0
331,201906151020,1.6,2.7,85,10000000,2.6
331,201906151030,1.4,2.3,127,10000000,2.2
331,201906151040,0.9,2.2,174,10000000,2.1
331,201906151050,1.0,2.2,160,10000000,2.2
331,201906151100,1.0,2.1,126,10000000,2.0
331,201906151110,1.1,2.2,129,10000000,2.2
331,201906151120,0.9,1.8,142,10000000,1.8
331,201906151130,1.8,2.9,208,10000000,2.8
331,201906151140,2.3,3.6,157,10000000,3.5
331,201906151150,1.9,3.1,153,10000000,3.1
331,201906151200,1.9,3.2,149,10000000,3.0
331,201906151210,1.5,2.8,155,10000000,2.7
331,201906151220,1.8,3.1,147,10000000,2.9
331,201906151230,1.6,2.9,133,10000000,2.8
331,201906151240,2.0,3.5,138,10000000,3.4
331,201906151250,1.5,2.4,145,10000000,2.4
331,201906151300,0.9,2.7,163,10000000,2.5
331,201906151310,1.9,3.0,136,10000000,2.9
331,201906151320,1.8,2.9,160,10000000,2.7
331,201906151330,2.0,2.9,154,10000000,2.8
331,201906151340,1.6,2.9,164,10000000,2.8
331,201906151350,2.1,4.8,76,10000000,4.7
331,201906151400,2.7,5.4,46,10000000,5.1
331,201906151410,4.2,7.2,11,10000000,6.8
331,201906151420,4.8,7.6,20,10000000,7.5
331,201906151430,3.9,5.9,40,10000000,5.7
331,201906151440,4.5,7.0,28,10000000,6.9
331,201906151450,6.4,9.7,351,10000000,9.2
331,201906151500,6.0,9.8,340,10000000,9.5
331,201906151510,6.5,11.7,332,10000000,11.0
331,201906151520,11.4,19.3,200,10000000,19.0
331,201906151530,9.0,16.2,232,10000000,15.5
331,201906151540,7.6,17.0,240,10000000,16.0
331,201906151550,15.0,23.1,246,10000000,22.5
331,201906151600,11.0,17.7,261,10000000,17.1
331,201906151610,10.2,14.8,266,10000000,14.5
331,201906151620,7.1,11.5,271,10000000,10.8
331,201906151630,6.0,9.8,219,10000000,9.4
331,201906151640,5.4,7.9,227,10000000,7.7
331,201906151650,4.5,7.1,246,10000000,7.0
331,201906151700,3.6,5.8,255,10000000,5.7
331,201906151710,2.8,4.6,275,10000000,4.5
331,201906151720,2.3,3.8,337,10000000,3.7
331,201906151730,1.4,3.4,159,10000000,3.3
331,201906151740,1.7,2.6,215,10000000,2.5
331,201906151750,2.8,4.6,249,10000000,4.5
331,201906151800,3.7,5.4,262,10000000,5.2
331,201906151810,3.1,4.9,275,10000000,4.8
331,201906151820,2.6,4.8,284,10000000,4.7
331,201906151830,1.3,2.5,251,10000000,2.4
331,201906151840,1.2,2.1,192,10000000,2.0
331,201906151850,1.8,3.0,135,10000000,2.9
331,201906151900,1.2,2.2,157,10000000,2.1
331,201906151910,1.0,1.5,105,10000000,1.5
331,201906151920,0.6,1.2,79,10000000,1.1
331,201906151930,0.6,0.9,89,10000000,0.8
331,201906151940,0.3,0.9,130,10000000,0.9
331,201906151950,1.0,1.3,210,10000000,1.3
331,201906152000,0.9,1.4,232,10000000,1.3
331,201906152010,0.9,1.3,315,10000000,1.3
331,201906152020,1.1,1.3,303,10000000,1.3
331,201906152030,0.6,1.2,292,10000000,1.1
331,201906152040,0.8,1.1,320,10000000,1.0
331,201906152050,0.6,1.1,356,10000000,1.1
331,201906152100,0.6,0.8,340,10000000,0.8
331,201906152110,0.7,0.9,340,10000000,0.8
331,201906152120,0.6,0.8,323,10000000,0.8
331,201906152130,0.8,1.1,16,10000000,1.1
331,201906152140,0.7,1.1,53,10000000,1.0
331,201906152150,0.8,1.0,354,10000000,1.0
331,201906152200,0.8,1.2,3,10000000,1.1
331,201906152210,0.9,1.8,8,10000000,1.8
331,201906152220,1.1,1.5,27,10000000,1.5
331,201906152230,0.8,1.0,29,10000000,1.0
331,201906152240,1.2,1.6,21,10000000,1.6
331,201906152250,1.5,1.7,358,10000000,1.7
331,201906152300,1.4,1.9,347,10000000,1.8
331,201906152310,1.4,2.2,353,10000000,2.1
331,201906152320,1.9,2.4,353,10000000,2.4
331,201906152330,1.2,1.9,337,10000000,1.8
331,201906152340,1.3,1.7,320,10000000,1.6
331,201906152350,0.8,1.2,321,10000000,1.2
849,201906150000,3.2,5.7,237,10000000,5.6
849,201906150010,3.9,11.0,237,10000000,10.8
849,201906150020,8.7,16.2,281,10000000,15.9
849,201906150030,9.3,18.6,289,10000000,17.2
849,201906150040,10.1,20.4,290,10000000,18.9
849,201906150050,9.9,17.6,290,10000000,16.8
849,201906150100,6.2,14.4,290,10000000,13.6
849,201906150110,3.9,7.5,229,10000000,7.1
849,201906150120,6.0,10.9,268,10000000,10.6
849,201906150130,4.5,7.4,232,10000000,7.1
849,201906150140,4.2,7.0,197,10000000,6.8
849,201906150150,3.5,6.2,191,10000000,5.9
849,201906150200,3.6,6.9,202,10000000,6.7
849,201906150210,4.6,7.5,206,10000000,7.4
849,201906150220,4.5,6.7,224,10000000,6.6
849,201906150230,2.8,5.4,230,10000000,5.2
849,201906150240,1.6,2.2,229,10000000,2.2
849,201906150250,1.8,2.8,184,10000000,2.7
849,201906150300,2.1,3.8,177,10000000,3.7
849,201906150310,3.0,5.0,185,10000000,4.8
849,201906150320,3.6,5.7,210,10000000,5.6
849,201906150330,3.3,5.5,224,10000000,5.3
849,201906150340,4.6,6.4,230,10000000,6.3
849,201906150350,3.0,5.4,239,10000000,5.1
849,201906150400,2.5,3.5,243,10000000,3.4
849,201906150410,2.9,3.9,242,10000000,3.9
849,201906150420,2.5,3.8,225,10000000,3.8
849,201906150430,3.2,6.1,221,10000000,6.0
849,201906150440,2.5,3.9,239,10000000,3.8
849,201906150450,2.7,3.6,244,10000000,3.6
849,201906150500,2.1,2.9,260,10000000,2.9
849,201906150510,2.1,3.4,237,10000000,3.2
849,201906150520,2.0,3.2,223,10000000,3.2
849,201906150530,2.1,3.4,220,10000000,3.3
849,201906150540,1.7,2.4,210,10000000,2.3
849,201906150550,1.4,2.2,206,10000000,2.2
849,201906150600,1.0,1.8,196,10000000,1.7
849,201906150610,0.5,1.0,215,10000000,1.0
849,201906150620,1.5,2.5,237,10000000,2.4
849,201906150630,2.1,3.0,229,10000000,2.9
849,201906150640,2.4,3.3,208,10000000,3.3
849,201906150650,1.6,2.7,188,10000000,2.6
849,201906150700,1.6,2.9,154,10000000,2.8
849,201906150710,2.0,3.2,182,10000000,3.1
849,201906150720,2.1,3.3,215,10000000,3.2
849,201906150730,2.1,3.0,260,10000000,3.0
849,201906150740,2.2,3.5,281,10000000,3.5
849,201906150750,2.5,3.9,290,10000000,3.8
849,201906150800,2.5,3.8,262,10000000,3.7
849,201906150810,1.7,2.7,256,10000000,2.7
849,201906150820,2.5,4.0,258,10000000,3.9
849,201906150830,3.1,4.5,242,10000000,4.4
849,201906150840,2.8,4.4,208,10000000,4.3
849,201906150850,2.2,3.8,236,10000000,3.7
849,201906150900,2.1,4.1,262,10000000,4.1
849,201906150910,2.2,4.3,257,10000000,4.2
849,201906150920,2.0,3.9,238,10000000,3.8
849,201906150930,1.9,3.8,207,10000000,3.7
849,201906150940,1.5,3.0,193,10000000,2.9
849,201906150950,2.8,4.9,125,10000000,4.7
849,201906151000,3.7,6.3,129,10000000,6.1
849,201906151010,3.8,5.8,119,10000000,5.8
